,id,article,sku,name,barcode,barcodes,category_id,description_category_id,type_id,primary_image,images,created_at,visible,is_kgt,has_discounted_item,has_price,has_stock,state,moderate_status,state_name,state_description,is_failed_validate,errors,state_updated_at,link
144,145,article145,804458259,name 145,4670000000000,['4665300316440'],45393,17028653,92101,https://oz.ru/s3/mtl-0/6494664084.jpg,"['https://oz.ru/s3/mtl-t/6480673397.jpg', 'https://oz.ru/s3/mtl-s/6489677032.jpg', 'https://oz.ru/s3/mtl-p/6480673393.jpg', 'https://oz.ru/s3/mtl-o/6480673392.jpg', 'https://oz.ru/s3/mtl-n/6480673391.jpg', 'https://oz.ru/s3/mtl-s/6480673396.jpg', 'https://oz.ru/s3/mtl-v/6480673399.jpg', 'https://oz.ru/s3/mtl-w/6480673400.jpg', 'https://oz.ru/s3/mtl-r/6480673395.jpg', 'https://oz.ru/s3/mtl-u/6480673398.jpg', 'https://oz.ru/s3/mtl-q/6480673394.jpg']",2022-11-28 09:51:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-07 10:25:00,https://www.oz.ru/product/804458259
145,146,article146,804485257,name 146,4670000000000,['4665300316457'],45393,17028653,92101,https://oz.ru/s3/mtl-n/6494665403.jpg,"['https://oz.ru/s3/mtl-j/6480689119.jpg', 'https://oz.ru/s3/mtl-0/6489676392.jpg', 'https://oz.ru/s3/mtl-l/6480689121.jpg', 'https://oz.ru/s3/mtl-i/6480689118.jpg', 'https://oz.ru/s3/mtl-k/6480689120.jpg', 'https://oz.ru/s3/mtl-7/6480689143.jpg', 'https://oz.ru/s3/mtl-h/6480689117.jpg', 'https://oz.ru/s3/mtl-p/6480689125.jpg', 'https://oz.ru/s3/mtl-q/6480689126.jpg', 'https://oz.ru/s3/mtl-g/6480689116.jpg', 'https://oz.ru/s3/mtl-m/6480689122.jpg']",2022-11-28 10:19:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-07 10:25:00,https://www.oz.ru/product/804485257
146,147,article147,804501653,name 147,4670000000000,['4665300316464'],45393,17028653,971437067,https://oz.ru/s3/mtl-a/6480703078.jpg,"['https://oz.ru/s3/mtl-f/6480703083.jpg', 'https://oz.ru/s3/mtl-7/6489675067.jpg', 'https://oz.ru/s3/mtl-b/6480703079.jpg', 'https://oz.ru/s3/mtl-c/6480703080.jpg', 'https://oz.ru/s3/mtl-8/6480703076.jpg', 'https://oz.ru/s3/mtl-6/6480703074.jpg', 'https://oz.ru/s3/mtl-g/6480703084.jpg', 'https://oz.ru/s3/mtl-7/6480703075.jpg', 'https://oz.ru/s3/mtl-4/6480703072.jpg', 'https://oz.ru/s3/mtl-d/6480703081.jpg', 'https://oz.ru/s3/mtl-5/6480703073.jpg', 'https://oz.ru/s3/mtl-9/6480703077.jpg']",2022-11-28 10:42:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-07 10:25:00,https://www.oz.ru/product/804501653
147,148,article148,804515127,name 148,4670000000000,['4665300316471'],45393,17028653,971437067,https://oz.ru/s3/mtl-1/6480711097.jpg,"['https://oz.ru/s3/mtl-t/6480711089.jpg', 'https://oz.ru/s3/mtl-a/6489673738.jpg', 'https://oz.ru/s3/mtl-w/6480711092.jpg', 'https://oz.ru/s3/mtl-0/6480711096.jpg', 'https://oz.ru/s3/mtl-x/6480711093.jpg', 'https://oz.ru/s3/mtl-z/6480711095.jpg', 'https://oz.ru/s3/mtl-v/6480711091.jpg', 'https://oz.ru/s3/mtl-y/6480711094.jpg', 'https://oz.ru/s3/mtl-r/6480711087.jpg', 'https://oz.ru/s3/mtl-2/6480711098.jpg', 'https://oz.ru/s3/mtl-u/6480711090.jpg']",2022-11-28 10:56:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-07 10:25:00,https://www.oz.ru/product/804515127
148,149,article149,804544629,name 149,4670000000000,['4665300316488'],45393,17028653,971437067,https://oz.ru/s3/mtl-p/6550491793.jpg,"['https://oz.ru/s3/mtl-q/6550491794.jpg', 'https://oz.ru/s3/mtl-l/6550491789.jpg', 'https://oz.ru/s3/mtl-g/6550491784.jpg', 'https://oz.ru/s3/mtl-h/6550491785.jpg', 'https://oz.ru/s3/mtl-m/6550491790.jpg', 'https://oz.ru/s3/mtl-k/6550491788.jpg', 'https://oz.ru/s3/mtl-d/6550491781.jpg', 'https://oz.ru/s3/mtl-f/6550491783.jpg', 'https://oz.ru/s3/mtl-j/6550491787.jpg', 'https://oz.ru/s3/mtl-7/6550491775.jpg', 'https://oz.ru/s3/mtl-9/6550491777.jpg']",2022-11-28 11:08:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-07 10:25:00,https://www.oz.ru/product/804544629
149,150,article150,832963639,name 150,4670000000000,['4665300316495'],27332,79476538,91458,https://oz.ru/s3/mtl-x/6528041913.jpg,"['https://oz.ru/s3/mtl-1-1/6919345045.jpg', 'https://oz.ru/s3/mtl-l/6526569933.jpg', 'https://oz.ru/s3/mtl-i/6526569930.jpg', 'https://oz.ru/s3/mtl-j/6526569931.jpg', 'https://oz.ru/s3/mtl-i/6527291730.jpg', 'https://oz.ru/s3/mtl-1-0/6919345044.jpg', 'https://oz.ru/s3/mtl-e/6526569926.jpg', 'https://oz.ru/s3/mtl-h/6526569929.jpg', 'https://oz.ru/s3/mtl-u/6526569942.jpg', 'https://oz.ru/s3/mtl-1-b/6919351823.jpg', 'https://oz.ru/s3/mtl-p/6526569937.jpg', 'https://oz.ru/s3/mtl-o/6526569936.jpg']",2023-01-09 08:59:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2024-02-09 12:26:00,https://www.oz.ru/product/832963639
150,151,article151,832964666,name 151,4670000000000,['4665300316501'],27332,79476538,91459,https://oz.ru/s3/mtl-u/6527293470.jpg,"['https://oz.ru/s3/mtl-1-h/6919346753.jpg', 'https://oz.ru/s3/mtl-x/6527293473.jpg', 'https://oz.ru/s3/mtl-p/6527293465.jpg', 'https://oz.ru/s3/mtl-1/6527293369.jpg', 'https://oz.ru/s3/mtl-i/6527291730.jpg', 'https://oz.ru/s3/mtl-1-0/6919345044.jpg', 'https://oz.ru/s3/mtl-s/6527293468.jpg', 'https://oz.ru/s3/mtl-o/6527293464.jpg', 'https://oz.ru/s3/mtl-t/6527293469.jpg', 'https://oz.ru/s3/mtl-1-b/6919351823.jpg', 'https://oz.ru/s3/mtl-q/6527293466.jpg']",2023-01-09 09:04:00,True,False,True,False,True,price_sent,approved,on sale,,False,[],2024-02-09 12:26:00,https://www.oz.ru/product/832964666
151,152,article152,862321416,name 152,4670000000000,['4665300314811'],85842,17028756,98918,https://oz.ru/s3/mtl-s/6555610708.jpg,"['https://oz.ru/s3/mtl-t/6555610709.jpg', 'https://oz.ru/s3/mtl-z/6555610715.jpg', 'https://oz.ru/s3/mtl-y/6555610714.jpg', 'https://oz.ru/s3/mtl-x/6555610713.jpg', 'https://oz.ru/s3/mtl-v/6555610711.jpg']",2023-02-13 14:20:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-28 18:14:00,https://www.oz.ru/product/862321416
152,153,article153,862329540,name 153,4670000000000,['4665300314828'],85842,17028756,98918,https://oz.ru/s3/mtl-8/6555621272.jpg,"['https://oz.ru/s3/mtl-d/6555621277.jpg', 'https://oz.ru/s3/mtl-7/6555621271.jpg', 'https://oz.ru/s3/mtl-a/6555621274.jpg', 'https://oz.ru/s3/mtl-h/6555621281.jpg', 'https://oz.ru/s3/mtl-j/6555621283.jpg']",2023-02-13 14:26:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-28 18:15:00,https://www.oz.ru/product/862329540
153,154,article154,862334041,name 154,4670000000000,['4665300314835'],85842,17028756,98918,https://oz.ru/s3/mtl-a/6555627790.jpg,"['https://oz.ru/s3/mtl-6/6555627786.jpg', 'https://oz.ru/s3/mtl-y/6555627778.jpg', 'https://oz.ru/s3/mtl-m/6555627766.jpg', 'https://oz.ru/s3/mtl-z/6555627779.jpg', 'https://oz.ru/s3/mtl-5/6555627785.jpg']",2023-02-13 14:31:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-28 18:15:00,https://www.oz.ru/product/862334041
154,155,article155,862337222,name 155,4670000000000,['4665300314842'],85842,17028756,98918,https://oz.ru/s3/mtl-e/6555633590.jpg,"['https://oz.ru/s3/mtl-d/6555633589.jpg', 'https://oz.ru/s3/mtl-b/6555633587.jpg', 'https://oz.ru/s3/mtl-c/6555633588.jpg', 'https://oz.ru/s3/mtl-f/6555633591.jpg', 'https://oz.ru/s3/mtl-g/6555633592.jpg']",2023-02-13 14:35:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-28 18:14:00,https://www.oz.ru/product/862337222
155,156,article156,862342003,name 156,4670000000000,['4665300314859'],85842,17028756,98918,https://oz.ru/s3/mtl-9/6555637725.jpg,"['https://oz.ru/s3/mtl-5/6555637721.jpg', 'https://oz.ru/s3/mtl-8/6555637724.jpg', 'https://oz.ru/s3/mtl-a/6555637726.jpg', 'https://oz.ru/s3/mtl-6/6555637722.jpg', 'https://oz.ru/s3/mtl-b/6555637727.jpg']",2023-02-13 14:39:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-28 18:14:00,https://www.oz.ru/product/862342003
156,157,article157,862381237,name 157,4670000000000,['4665300312176'],86470,17028756,970892937,https://oz.ru/s3/mtl-u/6555670578.jpg,"['https://oz.ru/s3/mtl-p/6555670573.jpg', 'https://oz.ru/s3/mtl-q/6555670574.jpg', 'https://oz.ru/s3/mtl-v/6555670579.jpg', 'https://oz.ru/s3/mtl-o/6555670572.jpg']",2023-02-13 15:11:00,True,False,False,False,False,price_sent,,ready to sale,out of stock,False,[],2023-08-28 18:14:00,https://www.oz.ru/product/862381237
157,158,article158,862391525,name 158,4670000000000,['4665300312091'],86470,17028756,98832,https://oz.ru/s3/mtl-9/6555682041.jpg,"['https://oz.ru/s3/mtl-c/6555682044.jpg', 'https://oz.ru/s3/mtl-b/6555682043.jpg', 'https://oz.ru/s3/mtl-a/6555682042.jpg', 'https://oz.ru/s3/mtl-e/6555682046.jpg']",2023-02-13 15:20:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-10-16 10:44:00,https://www.oz.ru/product/862391525
158,159,article159,862405350,name 159,4670000000000,['4665300312107'],86470,17028756,98832,https://oz.ru/s3/mtl-x/6555692541.jpg,"['https://oz.ru/s3/mtl-m/6555692530.jpg', 'https://oz.ru/s3/mtl-t/6555692501.jpg', 'https://oz.ru/s3/mtl-g/6555692524.jpg', 'https://oz.ru/s3/mtl-n/6555692531.jpg']",2023-02-13 15:27:00,True,False,False,False,False,price_sent,,ready to sale,out of stock,False,[],2023-08-28 18:14:00,https://www.oz.ru/product/862405350
159,160,article160,862430531,name 160,4670000000000,['4665300312121'],86470,17028756,98832,https://oz.ru/s3/mtl-b/6555705335.jpg,"['https://oz.ru/s3/mtl-5/6555705329.jpg', 'https://oz.ru/s3/mtl-3/6555705327.jpg', 'https://oz.ru/s3/mtl-a/6555705334.jpg', 'https://oz.ru/s3/mtl-2/6555705326.jpg']",2023-02-13 15:36:00,True,False,False,False,False,price_sent,,ready to sale,out of stock,False,[],2023-08-28 18:14:00,https://www.oz.ru/product/862430531
160,161,article161,862453934,name 161,4670000000000,['4665300312237'],78305,17028756,970836768,https://oz.ru/s3/mtl-2/6555726782.jpg,"['https://oz.ru/s3/mtl-c/6555726684.jpg', 'https://oz.ru/s3/mtl-x/6555726777.jpg', 'https://oz.ru/s3/mtl-d/6555726685.jpg', 'https://oz.ru/s3/mtl-p/6555726805.jpg']",2023-02-13 15:53:00,True,False,False,False,False,price_sent,,ready to sale,out of stock,False,[],2023-08-28 18:14:00,https://www.oz.ru/product/862453934
161,162,article162,862462013,name 162,4670000000000,['4665300312268'],78305,17028756,970836768,https://oz.ru/s3/mtl-2/6555735026.jpg,"['https://oz.ru/s3/mtl-a/6555735034.jpg', 'https://oz.ru/s3/mtl-d/6555735037.jpg', 'https://oz.ru/s3/mtl-o/6555735012.jpg', 'https://oz.ru/s3/mtl-v/6555735019.jpg']",2023-02-13 16:00:00,True,False,False,False,False,price_sent,,ready to sale,out of stock,False,[],2023-08-28 18:15:00,https://www.oz.ru/product/862462013
162,163,article163,862471210,name 163,4670000000000,['4665300312275'],78305,17028756,970885012,https://oz.ru/s3/mtl-i/6555743430.jpg,"['https://oz.ru/s3/mtl-l/6555743433.jpg', 'https://oz.ru/s3/mtl-j/6555743431.jpg', 'https://oz.ru/s3/mtl-k/6555743432.jpg', 'https://oz.ru/s3/mtl-h/6555743429.jpg']",2023-02-13 16:06:00,True,False,False,False,False,price_sent,,ready to sale,out of stock,False,[],2023-08-28 18:14:00,https://www.oz.ru/product/862471210
163,164,article164,862690039,name 164,4670000000000,['4665300312404'],86473,83250454,970825800,https://oz.ru/s3/mtl-z/6555758423.jpg,"['https://oz.ru/s3/mtl-0/6555758424.jpg', 'https://oz.ru/s3/mtl-c/6555758436.jpg', 'https://oz.ru/s3/mtl-t/6555758453.jpg', 'https://oz.ru/s3/mtl-0/6555758460.jpg', 'https://oz.ru/s3/mtl-d/6555758437.jpg', 'https://oz.ru/s3/mtl-g/6555758440.jpg']",2023-02-13 16:20:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-29 11:00:00,https://www.oz.ru/product/862690039
164,165,article165,942592733,name 165,14700000000000,['14665300316980'],27332,17028759,970581471,https://oz.ru/s3/mtl-5/6627671537.jpg,"['https://oz.ru/s3/mtl-q/6627668534.jpg', 'https://oz.ru/s3/mtl-t/6627668537.jpg', 'https://oz.ru/s3/mtl-6/6627671538.jpg', 'https://oz.ru/s3/mtl-z/6626241791.jpg']",2023-04-18 11:25:00,True,False,False,False,True,price_sent,approved,on sale,,False,"[{'code': 'warning_attribute_values_out_of_range', 'field': '', 'attribute_id': 22232, 'state': 'imported', 'level': 'warning', 'description': 'Неверное значение атрибута. Для некоторых атрибутов все возможные значения собраны в виде списка — указывайте только их, прописывать значения вручную не нужно. Выберите значения атрибута из списка или загрузите новый XLS-шаблон со значением из списка.', 'optional_description_elements': {}, 'attribute_name': 'ТН ВЭД коды ЕАЭС'}]",2023-12-07 10:11:00,https://www.oz.ru/product/942592733
165,166,article166,942533871,name 166,14700000000000,['14665300316973'],27332,17028759,970581471,https://oz.ru/s3/mtl-p/6627668533.jpg,"['https://oz.ru/s3/mtl-q/6627668534.jpg', 'https://oz.ru/s3/mtl-t/6627668537.jpg', 'https://oz.ru/s3/mtl-r/6627668535.jpg', 'https://oz.ru/s3/mtl-z/6626241791.jpg']",2023-04-18 11:35:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-29 10:59:00,https://www.oz.ru/product/942533871
166,167,article167,987607842,name 167,4670000000000,['4665300313746'],36201,17028756,970744063,https://oz.ru/s3/mtl-p/6655578829.jpg,"['https://oz.ru/s3/mtl-r/6655578831.jpg', 'https://oz.ru/s3/mtl-e/6655578854.jpg', 'https://oz.ru/s3/mtl-o/6655578828.jpg', 'https://oz.ru/s3/mtl-q/6655578830.jpg', 'https://oz.ru/s3/mtl-z/6655578875.jpg', 'https://oz.ru/s3/mtl-z/6626241791.jpg']",2023-05-18 16:24:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-28 18:52:00,https://www.oz.ru/product/987607842
167,168,article168,987619223,name 168,4670000000000,['4665300313753'],36201,17028756,970744063,https://oz.ru/s3/mtl-7/6655596811.jpg,"['https://oz.ru/s3/mtl-r/6655578831.jpg', 'https://oz.ru/s3/mtl-e/6655578854.jpg', 'https://oz.ru/s3/mtl-q/6655578830.jpg', 'https://oz.ru/s3/mtl-i/6655596822.jpg', 'https://oz.ru/s3/mtl-z/6655578875.jpg', 'https://oz.ru/s3/mtl-z/6626241791.jpg']",2023-05-18 16:35:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-28 18:52:00,https://www.oz.ru/product/987619223
168,169,article169,987629202,name 169,4670000000000,['4665300313784'],36201,17028756,970744063,https://oz.ru/s3/mtl-0/6655609044.jpg,"['https://oz.ru/s3/mtl-r/6655578831.jpg', 'https://oz.ru/s3/mtl-e/6655578854.jpg', 'https://oz.ru/s3/mtl-1/6655609045.jpg', 'https://oz.ru/s3/mtl-q/6655578830.jpg', 'https://oz.ru/s3/mtl-z/6655578875.jpg', 'https://oz.ru/s3/mtl-z/6626241791.jpg']",2023-05-18 16:46:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-28 18:52:00,https://www.oz.ru/product/987629202
169,170,article170,987651541,name 170,4670000000000,['4665300315962'],36201,17028756,970744063,https://oz.ru/s3/mtl-p/6655623145.jpg,"['https://oz.ru/s3/mtl-r/6655578831.jpg', 'https://oz.ru/s3/mtl-e/6655578854.jpg', 'https://oz.ru/s3/mtl-q/6655578830.jpg', 'https://oz.ru/s3/mtl-v/6655623151.jpg', 'https://oz.ru/s3/mtl-z/6655578875.jpg', 'https://oz.ru/s3/mtl-z/6626241791.jpg']",2023-05-18 16:56:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-08-28 18:52:00,https://www.oz.ru/product/987651541
170,171,article171,987664978,name 171,4670000000000,['4665300315993'],36201,17028756,970744063,https://oz.ru/s3/mtl-a/6655634146.jpg,"['https://oz.ru/s3/mtl-r/6655578831.jpg', 'https://oz.ru/s3/mtl-e/6655578854.jpg', 'https://oz.ru/s3/mtl-q/6655578830.jpg', 'https://oz.ru/s3/mtl-7/6655634143.jpg', 'https://oz.ru/s3/mtl-z/6655578875.jpg', 'https://oz.ru/s3/mtl-z/6626241791.jpg']",2023-05-18 17:04:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-28 18:53:00,https://www.oz.ru/product/987664978
171,172,article172,987679742,name 172,4670000000000,['4665300316006'],36201,17028756,970744063,https://oz.ru/s3/mtl-q/6655640750.jpg,"['https://oz.ru/s3/mtl-r/6655578831.jpg', 'https://oz.ru/s3/mtl-p/6655640749.jpg', 'https://oz.ru/s3/mtl-0/6655640760.jpg', 'https://oz.ru/s3/mtl-q/6655578830.jpg', 'https://oz.ru/s3/mtl-z/6655578875.jpg', 'https://oz.ru/s3/mtl-z/6626241791.jpg']",2023-05-18 17:10:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-28 18:52:00,https://www.oz.ru/product/987679742
172,173,article173,987688513,name 173,4670000000000,['4665300313715'],36201,17028756,970744063,https://oz.ru/s3/mtl-g/6655646212.jpg,"['https://oz.ru/s3/mtl-b/6655646207.jpg', 'https://oz.ru/s3/mtl-a/6655646242.jpg', 'https://oz.ru/s3/mtl-i/6655646250.jpg', 'https://oz.ru/s3/mtl-q/6655578830.jpg', 'https://oz.ru/s3/mtl-z/6655578875.jpg', 'https://oz.ru/s3/mtl-z/6626241791.jpg']",2023-05-18 17:16:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-08-28 18:53:00,https://www.oz.ru/product/987688513
173,174,article174,995623079,name 174,4670000000000,['4665300312787'],10120,17028751,970939241,https://oz.ru/s3/mtl-9/6660614061.jpg,['https://oz.ru/s3/mtl-8/6660614060.jpg'],2023-05-24 10:31:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-07 11:22:00,https://www.oz.ru/product/995623079
174,175,article175,995694576,name 175,4670000000000,['4665300315153'],10120,17028751,970939241,https://oz.ru/s3/mtl-4/6660654628.jpg,['https://oz.ru/s3/mtl-w/6660654548.jpg'],2023-05-24 10:55:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2023-12-07 11:22:00,https://www.oz.ru/product/995694576
175,176,article176,1017457485,name 176,4670000000000,['4665300317270'],45393,17028653,92147,https://oz.ru/s3/mtl-4/6672074656.jpg,"['https://oz.ru/s3/mtl-8/6672074660.jpg', 'https://oz.ru/s3/mtl-5/6672074657.jpg', 'https://oz.ru/s3/mtl-9/6672074661.jpg', 'https://oz.ru/s3/mtl-q/6672074642.jpg', 'https://oz.ru/s3/mtl-s/6672074644.jpg', 'https://oz.ru/s3/mtl-o/6672074640.jpg', 'https://oz.ru/s3/mtl-u/6672074646.jpg', 'https://oz.ru/s3/mtl-r/6672074643.jpg']",2023-06-06 12:39:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-09-21 23:20:00,https://www.oz.ru/product/1017457485
176,177,article177,1017476733,name 177,4670000000000,['4665300317287'],45393,17028653,92147,https://oz.ru/s3/mtl-d/6672091153.jpg,"['https://oz.ru/s3/mtl-f/6672091155.jpg', 'https://oz.ru/s3/mtl-5/6672074657.jpg', 'https://oz.ru/s3/mtl-9/6672074661.jpg', 'https://oz.ru/s3/mtl-s/6672074644.jpg', 'https://oz.ru/s3/mtl-q/6672074642.jpg', 'https://oz.ru/s3/mtl-e/6672091154.jpg', 'https://oz.ru/s3/mtl-u/6672074646.jpg', 'https://oz.ru/s3/mtl-r/6672074643.jpg']",2023-06-06 12:54:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-09-22 10:07:00,https://www.oz.ru/product/1017476733
177,178,article178,1017496874,name 178,4670000000000,['4665300317294'],45393,17028653,92147,https://oz.ru/s3/mtl-k/6672098936.jpg,"['https://oz.ru/s3/mtl-n/6672098939.jpg', 'https://oz.ru/s3/mtl-u/6672099162.jpg', 'https://oz.ru/s3/mtl-d/6672099325.jpg', 'https://oz.ru/s3/mtl-q/6672074642.jpg', 'https://oz.ru/s3/mtl-s/6672074644.jpg', 'https://oz.ru/s3/mtl-4/6672098992.jpg', 'https://oz.ru/s3/mtl-c/6672098964.jpg', 'https://oz.ru/s3/mtl-r/6672074643.jpg']",2023-06-06 13:02:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-09-22 10:07:00,https://www.oz.ru/product/1017496874
178,179,article179,1017506312,name 179,4670000000000,['4665300317300'],45393,17028653,92147,https://oz.ru/s3/mtl-e/6672104006.jpg,"['https://oz.ru/s3/mtl-c/6672104004.jpg', 'https://oz.ru/s3/mtl-u/6672099162.jpg', 'https://oz.ru/s3/mtl-q/6672074642.jpg', 'https://oz.ru/s3/mtl-d/6672099325.jpg', 'https://oz.ru/s3/mtl-s/6672074644.jpg', 'https://oz.ru/s3/mtl-b/6672104003.jpg', 'https://oz.ru/s3/mtl-c/6672098964.jpg', 'https://oz.ru/s3/mtl-r/6672074643.jpg']",2023-06-06 13:08:00,True,False,False,False,False,price_sent,approved,ready to sale,out of stock,False,[],2023-09-22 10:08:00,https://www.oz.ru/product/1017506312
179,180,article180,1119358281,name 180,4670000000000,['4673745000268'],27332,79476538,91458,https://oz.ru/s3/mtl-v/6720797983.jpg,"['https://oz.ru/s3/mtl-w/6720797984.jpg', 'https://oz.ru/s3/mtl-x/6720797985.jpg', 'https://oz.ru/s3/mtl-o/6720798012.jpg', 'https://oz.ru/s3/mtl-f/6720798003.jpg', 'https://oz.ru/s3/mtl-h/6720798005.jpg', 'https://oz.ru/s3/mtl-u/6720797982.jpg', 'https://oz.ru/s3/mtl-6/6720798030.jpg', 'https://oz.ru/s3/mtl-4/6720797992.jpg', 'https://oz.ru/s3/mtl-y/6720797986.jpg', 'https://oz.ru/s3/mtl-l/6720798009.jpg', 'https://oz.ru/s3/mtl-k/6720798008.jpg', 'https://oz.ru/s3/mtl-1-b/6919351823.jpg', 'https://oz.ru/s3/mtl-n/6720798011.jpg', 'https://oz.ru/s3/mtl-z/6720797987.jpg']",2023-07-31 10:50:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2024-02-09 12:26:00,https://www.oz.ru/product/1119358281
180,181,article181,1119362848,name 181,4670000000000,['4673745000275'],27332,79476538,91458,https://oz.ru/s3/mtl-5/6720803609.jpg,"['https://oz.ru/s3/mtl-2/6720803606.jpg', 'https://oz.ru/s3/mtl-1/6720803605.jpg', 'https://oz.ru/s3/mtl-b/6720803615.jpg', 'https://oz.ru/s3/mtl-c/6720803616.jpg', 'https://oz.ru/s3/mtl-3/6720803607.jpg', 'https://oz.ru/s3/mtl-7/6720803611.jpg', 'https://oz.ru/s3/mtl-6/6720803610.jpg', 'https://oz.ru/s3/mtl-8/6720803612.jpg', 'https://oz.ru/s3/mtl-9/6720803613.jpg', 'https://oz.ru/s3/mtl-a/6720803614.jpg', 'https://oz.ru/s3/mtl-d/6720803617.jpg', 'https://oz.ru/s3/mtl-1-b/6919351823.jpg', 'https://oz.ru/s3/mtl-e/6720803618.jpg', 'https://oz.ru/s3/mtl-i/6720803622.jpg']",2023-07-31 11:03:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2024-02-09 12:25:00,https://www.oz.ru/product/1119362848
181,182,article182,1119365944,name 182,4670000000000,['4673745000282'],27332,79476538,91458,https://oz.ru/s3/mtl-c/6720805164.jpg,"['https://oz.ru/s3/mtl-4/6720805156.jpg', 'https://oz.ru/s3/mtl-f/6720805167.jpg', 'https://oz.ru/s3/mtl-8/6720805160.jpg', 'https://oz.ru/s3/mtl-n/6720805175.jpg', 'https://oz.ru/s3/mtl-3/6720805155.jpg', 'https://oz.ru/s3/mtl-e/6720805166.jpg', 'https://oz.ru/s3/mtl-r/6720805179.jpg', 'https://oz.ru/s3/mtl-b/6720805163.jpg', 'https://oz.ru/s3/mtl-p/6720805177.jpg', 'https://oz.ru/s3/mtl-o/6720805176.jpg', 'https://oz.ru/s3/mtl-d/6720805165.jpg', 'https://oz.ru/s3/mtl-1-b/6919351823.jpg', 'https://oz.ru/s3/mtl-e/6720803618.jpg', 'https://oz.ru/s3/mtl-i/6720803622.jpg']",2023-07-31 11:28:00,True,False,False,False,True,price_sent,approved,on sale,,False,[],2024-02-09 12:24:00,https://www.oz.ru/product/1119365944
